"","TIME","Tair"
"1939",2023-06-14 11:00:00,27.4
"1940",2023-06-14 11:10:00,28.3
"1941",2023-06-14 11:20:00,28.4
"1942",2023-06-14 11:30:00,28.7
"1943",2023-06-14 11:40:00,29
"1944",2023-06-14 11:50:00,28.9
"1945",2023-06-14 12:00:00,29.2
"1946",2023-06-14 12:10:00,29.2
"1947",2023-06-14 12:20:00,28.9
"1948",2023-06-14 12:30:00,29.4
"1949",2023-06-14 12:40:00,27.1955
"1950",2023-06-14 12:50:00,27.3
"1951",2023-06-14 13:00:00,28.9265
"1952",2023-06-14 13:10:00,27.6
"1953",2023-06-14 13:20:00,26.2635
"1954",2023-06-14 13:30:00,27.6765
"1955",2023-06-14 13:40:00,29.512
"1956",2023-06-14 13:50:00,29.9333
"1957",2023-06-14 14:00:00,30.4673
"1958",2023-06-14 14:10:00,29.3623
"1959",2023-06-14 14:20:00,30.074
"1960",2023-06-14 14:30:00,30.5883
"1961",2023-06-14 14:40:00,28.5881
"1962",2023-06-14 14:50:00,26.8692
"1963",2023-06-14 15:00:00,26.6439
"1964",2023-06-14 15:10:00,27.3518
"1965",2023-06-14 15:20:00,28.2976
"1966",2023-06-14 15:30:00,28.8335
"1967",2023-06-14 15:40:00,30.0884
"1968",2023-06-14 15:50:00,33.1617
"1969",2023-06-14 16:00:00,30.3415
"1970",2023-06-14 16:10:00,30.7276
"1971",2023-06-14 16:20:00,32.1695
"1972",2023-06-14 16:30:00,30.9939
"1973",2023-06-14 16:40:00,29.7931
"1974",2023-06-14 16:50:00,28.983
"1975",2023-06-14 17:00:00,30.3778
"1976",2023-06-14 17:10:00,31
"1977",2023-06-14 17:20:00,30.4
"1978",2023-06-14 17:30:00,28.1
"1979",2023-06-14 17:40:00,26.7716
"1980",2023-06-14 17:50:00,27.3
"1981",2023-06-14 18:00:00,26.2244
"1982",2023-06-14 18:10:00,25.2511
"1983",2023-06-14 18:20:00,24.6994
"1984",2023-06-14 18:30:00,24.3514
"1985",2023-06-14 18:40:00,24.0812
"1986",2023-06-14 18:50:00,24.0908
"1987",2023-06-14 19:00:00,23.9756
"1988",2023-06-14 19:10:00,24.0812
"1989",2023-06-14 19:20:00,23.9079
"1990",2023-06-14 19:30:00,23.7923
"1991",2023-06-14 19:40:00,23.34
"1992",2023-06-14 19:50:00,23.3691
"1993",2023-06-14 20:00:00,23.3017
"1994",2023-06-14 20:10:00,22.7645
"1995",2023-06-14 20:20:00,22.0273
"1996",2023-06-14 20:30:00,21.3491
"1997",2023-06-14 20:40:00,20.8625
"1998",2023-06-14 20:50:00,20.3384
"1999",2023-06-14 21:00:00,19.9955
"2000",2023-06-14 21:10:00,19.7
"2001",2023-06-14 21:20:00,19.3
"2002",2023-06-14 21:30:00,19
"2003",2023-06-14 21:40:00,18.7
"2004",2023-06-14 21:50:00,18.5
"2005",2023-06-14 22:00:00,18.4
"2006",2023-06-14 22:10:00,18.3
"2007",2023-06-14 22:20:00,18.2
"2008",2023-06-14 22:30:00,18
"2009",2023-06-14 22:40:00,18
"2010",2023-06-14 22:50:00,17.9
"2011",2023-06-14 23:00:00,17.9
"2012",2023-06-14 23:10:00,17.8
"2013",2023-06-14 23:20:00,17.8
"2014",2023-06-14 23:30:00,17.7
"2015",2023-06-14 23:40:00,17.6745
"2016",2023-06-14 23:50:00,17.6
"2017",2023-06-15,17.4
"2018",2023-06-15 00:10:00,17.3
"2019",2023-06-15 00:20:00,17.2
"2020",2023-06-15 00:30:00,17.1
"2021",2023-06-15 00:40:00,16.9
"2022",2023-06-15 00:50:00,16.7
"2023",2023-06-15 01:00:00,16.5
"2024",2023-06-15 01:10:00,16.294
"2025",2023-06-15 01:20:00,16
"2026",2023-06-15 01:30:00,15.8
"2027",2023-06-15 01:40:00,15.7
"2028",2023-06-15 01:50:00,15.6165
"2029",2023-06-15 02:00:00,15.5498
"2030",2023-06-15 02:10:00,15.473
"2031",2023-06-15 02:20:00,15.3875
"2032",2023-06-15 02:30:00,15.2916
"2033",2023-06-15 02:40:00,15.2155
"2034",2023-06-15 02:50:00,15.187
"2035",2023-06-15 03:00:00,15.1
"2036",2023-06-15 03:10:00,15.0055
"2037",2023-06-15 03:20:00,14.9576
"2038",2023-06-15 03:30:00,14.8904
"2039",2023-06-15 03:40:00,14.785
"2040",2023-06-15 03:50:00,14.7
"2041",2023-06-15 04:00:00,14.6
"2042",2023-06-15 04:10:00,14.5
"2043",2023-06-15 04:20:00,14.5
"2044",2023-06-15 04:30:00,14.565
"2045",2023-06-15 04:40:00,14.6706
"2046",2023-06-15 04:50:00,14.7
"2047",2023-06-15 05:00:00,14.6
"2048",2023-06-15 05:10:00,14.6
"2049",2023-06-15 05:20:00,14.6802
"2050",2023-06-15 05:30:00,14.766
"2051",2023-06-15 05:40:00,14.9766
"2052",2023-06-15 05:50:00,15.2154
"2053",2023-06-15 06:00:00,15.502
"2054",2023-06-15 06:10:00,15.8553
"2055",2023-06-15 06:20:00,16.2939
"2056",2023-06-15 06:30:00,16.8177
"2057",2023-06-15 06:40:00,17.3889
"2058",2023-06-15 06:50:00,18.1595
"2059",2023-06-15 07:00:00,18.635
"2060",2023-06-15 07:10:00,19.2345
"2061",2023-06-15 07:20:00,19.7196
"2062",2023-06-15 07:30:00,19.91
"2063",2023-06-15 07:40:00,20.4909
"2064",2023-06-15 07:50:00,21.3587
"2065",2023-06-15 08:00:00,21.9509
"2066",2023-06-15 08:10:00,21.6452
"2067",2023-06-15 08:20:00,21.7788
"2068",2023-06-15 08:30:00,21.7599
"2069",2023-06-15 08:40:00,22.0846
"2070",2023-06-15 08:50:00,22.276
"2071",2023-06-15 09:00:00,22.6688
"2072",2023-06-15 09:10:00,23.379
"2073",2023-06-15 09:20:00,25.5
"2074",2023-06-15 09:30:00,25.8
"2075",2023-06-15 09:40:00,26.4
"2076",2023-06-15 09:50:00,27.1
"2077",2023-06-15 10:00:00,27.37
"2078",2023-06-15 10:10:00,27.9
"2079",2023-06-15 10:20:00,28.7
"2080",2023-06-15 10:30:00,28.8
"2081",2023-06-15 10:40:00,28.4
"2082",2023-06-15 10:50:00,28.3
"2083",2023-06-15 11:00:00,27.8434
"2084",2023-06-15 11:10:00,27.9716
"2085",2023-06-15 11:20:00,26.9086
"2086",2023-06-15 11:30:00,28.5261
"2087",2023-06-15 11:40:00,29.5525
"2088",2023-06-15 11:50:00,30.5787
"2089",2023-06-15 12:00:00,28.6963
"2090",2023-06-15 12:10:00,26.5376
"2091",2023-06-15 12:20:00,25.2419
"2092",2023-06-15 12:30:00,24.6895
"2093",2023-06-15 12:40:00,24.4092
"2094",2023-06-15 12:50:00,24.8936
"2095",2023-06-15 13:00:00,25.8149
"2096",2023-06-15 13:10:00,24.922
"2097",2023-06-15 13:20:00,24.1681
"2098",2023-06-15 13:30:00,23.7826
"2099",2023-06-15 13:40:00,23.9464
"2100",2023-06-15 13:50:00,25.0874
"2101",2023-06-15 14:00:00,27.1249
"2102",2023-06-15 14:10:00,27.9515
"2103",2023-06-15 14:20:00,28.5257
"2104",2023-06-15 14:30:00,29.6563
"2105",2023-06-15 14:40:00,31.6559
"2106",2023-06-15 14:50:00,31.3606
"2107",2023-06-15 15:00:00,29.233
"2108",2023-06-15 15:10:00,28.0799
"2109",2023-06-15 15:20:00,27.1645
"2110",2023-06-15 15:30:00,26.0289
"2111",2023-06-15 15:40:00,26.0974
"2112",2023-06-15 15:50:00,27.9751
"2113",2023-06-15 16:00:00,30.4778
"2114",2023-06-15 16:10:00,31.024
"2115",2023-06-15 16:20:00,29.1142
"2116",2023-06-15 16:30:00,27.2524
"2117",2023-06-15 16:40:00,27.5771
"2118",2023-06-15 16:50:00,28.6646
"2119",2023-06-15 17:00:00,28.377
"2120",2023-06-15 17:10:00,27.4192
"2121",2023-06-15 17:20:00,29
"2122",2023-06-15 17:30:00,28.6
"2123",2023-06-15 17:40:00,28.1
"2124",2023-06-15 17:50:00,27.9
"2125",2023-06-15 18:00:00,28.3374
"2126",2023-06-15 18:10:00,29.2
"2127",2023-06-15 18:20:00,28.8
"2128",2023-06-15 18:30:00,28.4
"2129",2023-06-15 18:40:00,27.5
"2130",2023-06-15 18:50:00,27.3
"2131",2023-06-15 19:00:00,26.7
"2132",2023-06-15 19:10:00,27.1
"2133",2023-06-15 19:20:00,27.0652
"2134",2023-06-15 19:30:00,27.2
"2135",2023-06-15 19:40:00,27.4
"2136",2023-06-15 19:50:00,27.9
"2137",2023-06-15 20:00:00,27.5482
"2138",2023-06-15 20:10:00,26.1754
"2139",2023-06-15 20:20:00,25.7856
"2140",2023-06-15 20:30:00,24.6998
"2141",2023-06-15 20:40:00,23.2155
"2142",2023-06-15 20:50:00,22.1231
"2143",2023-06-15 21:00:00,21.1011
"2144",2023-06-15 21:10:00,20.1384
"2145",2023-06-15 21:20:00,19.491
"2146",2023-06-15 21:30:00,19.3
"2147",2023-06-15 21:40:00,19.1
"2148",2023-06-15 21:50:00,18.7
"2149",2023-06-15 22:00:00,18.5
"2150",2023-06-15 22:10:00,18.4
"2151",2023-06-15 22:20:00,18.1
"2152",2023-06-15 22:30:00,17.9
"2153",2023-06-15 22:40:00,17.8
"2154",2023-06-15 22:50:00,17.6
"2155",2023-06-15 23:00:00,17.4
"2156",2023-06-15 23:10:00,17.2
"2157",2023-06-15 23:20:00,17
"2158",2023-06-15 23:30:00,16.8
"2159",2023-06-15 23:40:00,16.5
"2160",2023-06-15 23:50:00,15.8
"2161",2023-06-16,15.1486
"2162",2023-06-16 00:10:00,14.7947
"2163",2023-06-16 00:20:00,14.5842
"2164",2023-06-16 00:30:00,14.3157
"2165",2023-06-16 00:40:00,14.086
"2166",2023-06-16 00:50:00,14.1436
"2167",2023-06-16 01:00:00,14.1436
"2168",2023-06-16 01:10:00,14.0188
"2169",2023-06-16 01:20:00,13.9132
"2170",2023-06-16 01:30:00,13.6732
"2171",2023-06-16 01:40:00,13.558
"2172",2023-06-16 01:50:00,13.4901
"2173",2023-06-16 02:00:00,13.4514
"2174",2023-06-16 02:10:00,13.3362
"2175",2023-06-16 02:20:00,13.2114
"2176",2023-06-16 02:30:00,13.173
"2177",2023-06-16 02:40:00,13.0954
"2178",2023-06-16 02:50:00,13.0664
"2179",2023-06-16 03:00:00,12.9121
"2180",2023-06-16 03:10:00,12.883
"2181",2023-06-16 03:20:00,12.835
"2182",2023-06-16 03:30:00,12.7385
"2183",2023-06-16 03:40:00,12.6709
"2184",2023-06-16 03:50:00,12.6518
"2185",2023-06-16 04:00:00,12.883
"2186",2023-06-16 04:10:00,12.8542
"2187",2023-06-16 04:20:00,13.1148
"2188",2023-06-16 04:30:00,13.5
"2189",2023-06-16 04:40:00,13.7
"2190",2023-06-16 04:50:00,13.7
"2191",2023-06-16 05:00:00,13.7
"2192",2023-06-16 05:10:00,13.7
"2193",2023-06-16 05:20:00,13.7
"2194",2023-06-16 05:30:00,13.7
"2195",2023-06-16 05:40:00,13.846
"2196",2023-06-16 05:50:00,13.9804
"2197",2023-06-16 06:00:00,14.2105
"2198",2023-06-16 06:10:00,14.5746
"2199",2023-06-16 06:20:00,14.9573
"2200",2023-06-16 06:30:00,15.4541
"2201",2023-06-16 06:40:00,16.0079
"2202",2023-06-16 06:50:00,16.5892
"2203",2023-06-16 07:00:00,17.2176
"2204",2023-06-16 07:10:00,17.2653
"2205",2023-06-16 07:20:00,16.6465
"2206",2023-06-16 07:30:00,16.7605
"2207",2023-06-16 07:40:00,17.1509
"2208",2023-06-16 07:50:00,17.722
"2209",2023-06-16 08:00:00,18.4257
"2210",2023-06-16 08:10:00,20.2447
"2211",2023-06-16 08:20:00,23.5919
"2212",2023-06-16 08:30:00,22.3239
"2213",2023-06-16 08:40:00,22.5346
"2214",2023-06-16 08:50:00,22.6402
"2215",2023-06-16 09:00:00,23.0425
"2216",2023-06-16 09:10:00,23.8696
"2217",2023-06-16 09:20:00,25.7966
"2218",2023-06-16 09:30:00,26.4192
"2219",2023-06-16 09:40:00,26.5169
"2220",2023-06-16 09:50:00,26.6
"2221",2023-06-16 10:00:00,25.6591
"2222",2023-06-16 10:10:00,25.7856
"2223",2023-06-16 10:20:00,27.9
"2224",2023-06-16 10:30:00,28.3
"2225",2023-06-16 10:40:00,29.2
"2226",2023-06-16 10:50:00,28.2
"2227",2023-06-16 11:00:00,27.9
"2228",2023-06-16 11:10:00,26.7723
"2229",2023-06-16 11:20:00,25.3871
"2230",2023-06-16 11:30:00,24.5447
"2231",2023-06-16 11:40:00,27.5615
"2232",2023-06-16 11:50:00,29.3
"2233",2023-06-16 12:00:00,27.8
"2234",2023-06-16 12:10:00,27.7
"2235",2023-06-16 12:20:00,28.4414
"2236",2023-06-16 12:30:00,27.4
"2237",2023-06-16 12:40:00,27.715
"2238",2023-06-16 12:50:00,28.7248
"2239",2023-06-16 13:00:00,31.1995
"2240",2023-06-16 13:10:00,30.5498
"2241",2023-06-16 13:20:00,29.4828
"2242",2023-06-16 13:30:00,28.8533
"2243",2023-06-16 13:40:00,29.6824
"2244",2023-06-16 13:50:00,29.2233
"2245",2023-06-16 14:00:00,30.3
"2246",2023-06-16 14:10:00,28.8253
"2247",2023-06-16 14:20:00,28.2785
"2248",2023-06-16 14:30:00,27.8144
"2249",2023-06-16 14:40:00,28.3923
"2250",2023-06-16 14:50:00,30.4873
"2251",2023-06-16 15:00:00,29.0634
"2252",2023-06-16 15:10:00,27.9424
"2253",2023-06-16 15:20:00,26.6149
"2254",2023-06-16 15:30:00,25.8927
"2255",2023-06-16 15:40:00,28.0737
"2256",2023-06-16 15:50:00,29.0268
"2257",2023-06-16 16:00:00,27.86275
"2258",2023-06-16 16:10:00,31.5
"2259",2023-06-16 16:20:00,30.8625
"2260",2023-06-16 16:30:00,30.225
"2261",2023-06-16 16:40:00,29.5875
"2262",2023-06-16 16:50:00,28.95
"2263",2023-06-16 17:00:00,26.39
"2264",2023-06-16 17:10:00,27.3726
"2265",2023-06-16 17:20:00,27.0375
"2266",2023-06-16 17:30:00,25.9218
"2267",2023-06-16 17:40:00,26.224
"2268",2023-06-16 17:50:00,25.7952
"2269",2023-06-16 18:00:00,25.6495
"2270",2023-06-16 18:10:00,26.9
"2271",2023-06-16 18:20:00,26.2632
"2272",2023-06-16 18:30:00,25.5
"2273",2023-06-16 18:40:00,26.2
"2274",2023-06-16 18:50:00,26.5
"2275",2023-06-16 19:00:00,26.6
"2276",2023-06-16 19:10:00,26.9
"2277",2023-06-16 19:20:00,25.9803
"2278",2023-06-16 19:30:00,25.3287
"2279",2023-06-16 19:40:00,24.2845
"2280",2023-06-16 19:50:00,23.3496
"2281",2023-06-16 20:00:00,23.1672
"2282",2023-06-16 20:10:00,22.8412
"2283",2023-06-16 20:20:00,22.0179
"2284",2023-06-16 20:30:00,21.3585
"2285",2023-06-16 20:40:00,20.9484
"2286",2023-06-16 20:50:00,20.3195
"2287",2023-06-16 21:00:00,19.9005
"2288",2023-06-16 21:10:00,19.4
"2289",2023-06-16 21:20:00,18.9963
"2290",2023-06-16 21:30:00,18.7585
"2291",2023-06-16 21:40:00,18.673
"2292",2023-06-16 21:50:00,18.5495
"2293",2023-06-16 22:00:00,18.3785
"2294",2023-06-16 22:10:00,18.3
"2295",2023-06-16 22:20:00,18.1
"2296",2023-06-16 22:30:00,18.0925
"2297",2023-06-16 22:40:00,17.9975
"2298",2023-06-16 22:50:00,17.8455
"2299",2023-06-16 23:00:00,17.8075
"2300",2023-06-16 23:10:00,18.1
"2301",2023-06-16 23:20:00,18.2
"2302",2023-06-16 23:30:00,18.1
"2303",2023-06-16 23:40:00,18.1
"2304",2023-06-16 23:50:00,17.9
"2305",2023-06-17,17.3
"2306",2023-06-17 00:10:00,17.0275
"2307",2023-06-17 00:20:00,16.8365
"2308",2023-06-17 00:30:00,16.4082
"2309",2023-06-17 00:40:00,16.1128
"2310",2023-06-17 00:50:00,15.884
"2311",2023-06-17 01:00:00,15.626
"2312",2023-06-17 01:10:00,15.1868
"2313",2023-06-17 01:20:00,14.8235
"2314",2023-06-17 01:30:00,14.5842
"2315",2023-06-17 01:40:00,14.4306
"2316",2023-06-17 01:50:00,14.287
"2317",2023-06-17 02:00:00,14.23
"2318",2023-06-17 02:10:00,14.134
"2319",2023-06-17 02:20:00,14.134
"2320",2023-06-17 02:30:00,14.038
"2321",2023-06-17 02:40:00,13.8076
"2322",2023-06-17 02:50:00,13.5868
"2323",2023-06-17 03:00:00,13.4708
"2324",2023-06-17 03:10:00,13.365
"2325",2023-06-17 03:20:00,13.3362
"2326",2023-06-17 03:30:00,13.269
"2327",2023-06-17 03:40:00,13.1245
"2328",2023-06-17 03:50:00,13.076
"2329",2023-06-17 04:00:00,13.0376
"2330",2023-06-17 04:10:00,12.8928
"2331",2023-06-17 04:20:00,12.9122
"2332",2023-06-17 04:30:00,13.3
"2333",2023-06-17 04:40:00,13.4
"2334",2023-06-17 04:50:00,13.4
"2335",2023-06-17 05:00:00,13.4
"2336",2023-06-17 05:10:00,13.5
"2337",2023-06-17 05:20:00,13.5
"2338",2023-06-17 05:30:00,13.6
"2339",2023-06-17 05:40:00,13.6
"2340",2023-06-17 05:50:00,13.7884
"2341",2023-06-17 06:00:00,14.0188
"2342",2023-06-17 06:10:00,14.3541
"2343",2023-06-17 06:20:00,14.8426
"2344",2023-06-17 06:30:00,15.3873
"2345",2023-06-17 06:40:00,15.9411
"2346",2023-06-17 06:50:00,16.5226
"2347",2023-06-17 07:00:00,17.1128
"2348",2023-06-17 07:10:00,16.8083
"2349",2023-06-17 07:20:00,16.6845
"2350",2023-06-17 07:30:00,16.713
"2351",2023-06-17 07:40:00,17.0939
"2352",2023-06-17 07:50:00,17.8265
"2353",2023-06-17 08:00:00,18.3119
"2354",2023-06-17 08:10:00,19.9302
"2355",2023-06-17 08:20:00,21.8
"2356",2023-06-17 08:30:00,21.2154
"2357",2023-06-17 08:40:00,21.1295
"2358",2023-06-17 08:50:00,21.5306
"2359",2023-06-17 09:00:00,22.1898
"2360",2023-06-17 09:10:00,23.4176
"2361",2023-06-17 09:20:00,24.8
"2362",2023-06-17 09:30:00,25.1
"2363",2023-06-17 09:40:00,26.1
"2364",2023-06-17 09:50:00,26.7
"2365",2023-06-17 10:00:00,26.9182
"2366",2023-06-17 10:10:00,26.8202
"2367",2023-06-17 10:20:00,27.8
"2368",2023-06-17 10:30:00,28.2
"2369",2023-06-17 10:40:00,29.2
"2370",2023-06-17 10:50:00,29.6
"2371",2023-06-17 11:00:00,28.2
"2372",2023-06-17 11:10:00,27.3
"2373",2023-06-17 11:20:00,29.6
"2374",2023-06-17 11:30:00,27.9
"2375",2023-06-17 11:40:00,27.7681
"2376",2023-06-17 11:50:00,30.2
"2377",2023-06-17 12:00:00,30.3
"2378",2023-06-17 12:10:00,30.5
"2379",2023-06-17 12:20:00,29.3
"2380",2023-06-17 12:30:00,27.9912
"2381",2023-06-17 12:40:00,28.3871
"2382",2023-06-17 12:50:00,29.8
"2383",2023-06-17 13:00:00,30
"2384",2023-06-17 13:10:00,30.3
"2385",2023-06-17 13:20:00,30.953
"2386",2023-06-17 13:30:00,30.074
"2387",2023-06-17 13:40:00,30.1746
"2388",2023-06-17 13:50:00,31.2076
"2389",2023-06-17 14:00:00,32
"2390",2023-06-17 14:10:00,31.1464
"2391",2023-06-17 14:20:00,31.3089
"2392",2023-06-17 14:30:00,31.0143
"2393",2023-06-17 14:40:00,32.6213
"2394",2023-06-17 14:50:00,31.9637
"2395",2023-06-17 15:00:00,30.4772
"2396",2023-06-17 15:10:00,30.3965
"2397",2023-06-17 15:20:00,29.8526
"2398",2023-06-17 15:30:00,30.1142
"2399",2023-06-17 15:40:00,31.6904
"2400",2023-06-17 15:50:00,33.3886
"2401",2023-06-17 16:00:00,33.7014
"2402",2023-06-17 16:10:00,33.2433
"2403",2023-06-17 16:20:00,33.2
"2404",2023-06-17 16:30:00,32.9
"2405",2023-06-17 16:40:00,32.3219
"2406",2023-06-17 16:50:00,31.2884
"2407",2023-06-17 17:00:00,31.3602
"2408",2023-06-17 17:10:00,30.6695
"2409",2023-06-17 17:20:00,30.5
"2410",2023-06-17 17:30:00,31.0446
"2411",2023-06-17 17:40:00,31.5
"2412",2023-06-17 17:50:00,31.6
"2413",2023-06-17 18:00:00,31.5
"2414",2023-06-17 18:10:00,31.3
"2415",2023-06-17 18:20:00,31
"2416",2023-06-17 18:30:00,30.8
"2417",2023-06-17 18:40:00,30.5
"2418",2023-06-17 18:50:00,29.9332
"2419",2023-06-17 19:00:00,29.562
"2420",2023-06-17 19:10:00,29.7
"2421",2023-06-17 19:20:00,29.3
"2422",2023-06-17 19:30:00,29
"2423",2023-06-17 19:40:00,28.7042
"2424",2023-06-17 19:50:00,28.2184
"2425",2023-06-17 20:00:00,27.8131
"2426",2023-06-17 20:10:00,27.1636
"2427",2023-06-17 20:20:00,26.5855
"2428",2023-06-17 20:30:00,25.6982
"2429",2023-06-17 20:40:00,24.7187
"2430",2023-06-17 20:50:00,23.9657
"2431",2023-06-17 21:00:00,23.2633
"2432",2023-06-17 21:10:00,22.2953
"2433",2023-06-17 21:20:00,21.5019
"2434",2023-06-17 21:30:00,20.729
"2435",2023-06-17 21:40:00,20.0623
"2436",2023-06-17 21:50:00,19.4245
"2437",2023-06-17 22:00:00,19.1012
"2438",2023-06-17 22:10:00,18.692
"2439",2023-06-17 22:20:00,18.226
"2440",2023-06-17 22:30:00,17.8835
"2441",2023-06-17 22:40:00,17.5128
"2442",2023-06-17 22:50:00,17.132
"2443",2023-06-17 23:00:00,16.8746
"2444",2023-06-17 23:10:00,16.5036
"2445",2023-06-17 23:20:00,16.1508
"2446",2023-06-17 23:30:00,15.903
"2447",2023-06-17 23:40:00,15.5878
"2448",2023-06-17 23:50:00,15.3014
"2449",2023-06-18,15.091
"2450",2023-06-18 00:10:00,15.1102
"2451",2023-06-18 00:20:00,15.2917
"2452",2023-06-18 00:30:00,15.4732
"2453",2023-06-18 00:40:00,15.4254
"2454",2023-06-18 00:50:00,15.158
"2455",2023-06-18 01:00:00,14.9864
"2456",2023-06-18 01:10:00,14.8616
"2457",2023-06-18 01:20:00,14.7374
"2458",2023-06-18 01:30:00,14.5746
"2459",2023-06-18 01:40:00,14.4594
"2460",2023-06-18 01:50:00,14.421
"2461",2023-06-18 02:00:00,14.421
"2462",2023-06-18 02:10:00,14.4402
"2463",2023-06-18 02:20:00,14.5746
"2464",2023-06-18 02:30:00,14.4882
"2465",2023-06-18 02:40:00,14.3346
"2466",2023-06-18 02:50:00,14.306
"2467",2023-06-18 03:00:00,14.1052
"2468",2023-06-18 03:10:00,13.8556
"2469",2023-06-18 03:20:00,13.75
"2470",2023-06-18 03:30:00,13.6444
"2471",2023-06-18 03:40:00,13.5676
"2472",2023-06-18 03:50:00,13.5964
"2473",2023-06-18 04:00:00,13.654
"2474",2023-06-18 04:10:00,13.558
"2475",2023-06-18 04:20:00,13.5772
"2476",2023-06-18 04:30:00,13.8748
"2477",2023-06-18 04:40:00,14.3
"2478",2023-06-18 04:50:00,14.4
"2479",2023-06-18 05:00:00,14.4
"2480",2023-06-18 05:10:00,14.5
"2481",2023-06-18 05:20:00,14.5
"2482",2023-06-18 05:30:00,14.5746
"2483",2023-06-18 05:40:00,14.6706
"2484",2023-06-18 05:50:00,14.785
"2485",2023-06-18 06:00:00,14.967
"2486",2023-06-18 06:10:00,15.3396
"2487",2023-06-18 06:20:00,15.798
"2488",2023-06-18 06:30:00,16.2939
"2489",2023-06-18 06:40:00,16.8653
"2490",2023-06-18 06:50:00,17.4936
"2491",2023-06-18 07:00:00,17.8835
"2492",2023-06-18 07:10:00,18.1212
"2493",2023-06-18 07:20:00,18.2263
"2494",2023-06-18 07:30:00,18.3975
"2495",2023-06-18 07:40:00,19.1962
"2496",2023-06-18 07:50:00,19.9861
"2497",2023-06-18 08:00:00,20.8244
"2498",2023-06-18 08:10:00,21.7983
"2499",2023-06-18 08:20:00,23.7
"2500",2023-06-18 08:30:00,23.4555
"2501",2023-06-18 08:40:00,23.4939
"2502",2023-06-18 08:50:00,24.0813
"2503",2023-06-18 09:00:00,24.7768
"2504",2023-06-18 09:10:00,25.8833
"2505",2023-06-18 09:20:00,26.7
"2506",2023-06-18 09:30:00,27.4
"2507",2023-06-18 09:40:00,28.2
"2508",2023-06-18 09:50:00,28.8
"2509",2023-06-18 10:00:00,28.7343
"2510",2023-06-18 10:10:00,30.2
"2511",2023-06-18 10:20:00,30.8
"2512",2023-06-18 10:30:00,31.3
"2513",2023-06-18 10:40:00,31.8
"2514",2023-06-18 10:50:00,32.1
"2515",2023-06-18 11:00:00,32.6
"2516",2023-06-18 11:10:00,33
"2517",2023-06-18 11:20:00,32.9
"2518",2023-06-18 11:30:00,33.4
"2519",2023-06-18 11:40:00,33.8
"2520",2023-06-18 11:50:00,34.1
"2521",2023-06-18 12:00:00,34
"2522",2023-06-18 12:10:00,34
"2523",2023-06-18 12:20:00,34.1
"2524",2023-06-18 12:30:00,34.8
"2525",2023-06-18 12:40:00,34.7
"2526",2023-06-18 12:50:00,34.9
"2527",2023-06-18 13:00:00,35.1
"2528",2023-06-18 13:10:00,35.3
"2529",2023-06-18 13:20:00,35.4
"2530",2023-06-18 13:30:00,35.3
"2531",2023-06-18 13:40:00,35.1898
"2532",2023-06-18 13:50:00,34.5638
"2533",2023-06-18 14:00:00,34.5638
"2534",2023-06-18 14:10:00,34.5956
"2535",2023-06-18 14:20:00,34.4686
"2536",2023-06-18 14:30:00,34.1737
"2537",2023-06-18 14:40:00,35.228
"2538",2023-06-18 14:50:00,35.6193
"2539",2023-06-18 15:00:00,34.638
"2540",2023-06-18 15:10:00,34.4794
"2541",2023-06-18 15:20:00,34.4476
"2542",2023-06-18 15:30:00,34.2473
"2543",2023-06-18 15:40:00,35.8585
"2544",2023-06-18 15:50:00,35.9714
"2545",2023-06-18 16:00:00,36.9143
"2546",2023-06-18 16:10:00,37.1647
"2547",2023-06-18 16:20:00,37.0115
"2548",2023-06-18 16:30:00,36.5336
"2549",2023-06-18 16:40:00,35.5968
"2550",2023-06-18 16:50:00,34.797
"2551",2023-06-18 17:00:00,34.1841
"2552",2023-06-18 17:10:00,34.4478
"2553",2023-06-18 17:20:00,34.1631
"2554",2023-06-18 17:30:00,34.6271
"2555",2023-06-18 17:40:00,34.5957
"2556",2023-06-18 17:50:00,33.5974
"2557",2023-06-18 18:00:00,33.3994
"2558",2023-06-18 18:10:00,32.3127
"2559",2023-06-18 18:20:00,31.3394
"2560",2023-06-18 18:30:00,31.8626
"2561",2023-06-18 18:40:00,32.9
"2562",2023-06-18 18:50:00,32.5
"2563",2023-06-18 19:00:00,30.923
"2564",2023-06-18 19:10:00,30.2853
"2565",2023-06-18 19:20:00,30.8617
"2566",2023-06-18 19:30:00,31.0037
"2567",2023-06-18 19:40:00,30.4977
"2568",2023-06-18 19:50:00,29.4
"2569",2023-06-18 20:00:00,28.5
"2570",2023-06-18 20:10:00,27.8427
"2571",2023-06-18 20:20:00,28.2085
"2572",2023-06-18 20:30:00,27.9613
"2573",2023-06-18 20:40:00,27.311
"2574",2023-06-18 20:50:00,26.8
"2575",2023-06-18 21:00:00,26
"2576",2023-06-18 21:10:00,25.1543
"2577",2023-06-18 21:20:00,24.448
"2578",2023-06-18 21:30:00,23.8405
"2579",2023-06-18 21:40:00,23.5
"2580",2023-06-18 21:50:00,23.0616
"2581",2023-06-18 22:00:00,22.4962
"2582",2023-06-18 22:10:00,22.2
"2583",2023-06-18 22:20:00,22.2
"2584",2023-06-18 22:30:00,22.4
"2585",2023-06-18 22:40:00,22.4
"2586",2023-06-18 22:50:00,22.3
"2587",2023-06-18 23:00:00,22.2
"2588",2023-06-18 23:10:00,22.1
"2589",2023-06-18 23:20:00,21.9
